"","Experiment","Treatment","Day","Strain","Plate","Well","Reading","adjusted"
"779",3,"26C",2,"QLD","B","5F",0.044,1e-05
"780",3,"26C",2,"QLD","B","5G",0.043,0.00101
"781",3,"26C",2,"QLD","B","6B",0.045,0.00101
"782",3,"26C",2,"QLD","B","6C",0.046,0.00201
"783",3,"26C",2,"QLD","B","6D",0.045,0.00101
"784",3,"26C",2,"QLD","B","6E",0.047,0.00301
"785",3,"26C",2,"QLD","B","6F",0.046,0.00201
"786",3,"26C",2,"QLD","B","6G",0.043,0.00101
"787",3,"26C",2,"QLD","B","7B",0.044,1e-05
"788",3,"26C",2,"QLD","B","7C",0.046,0.00201
"789",3,"26C",2,"QLD","B","7D",0.047,0.00301
"790",3,"26C",2,"QLD","B","7E",0.046,0.00201
"791",3,"26C",2,"QLD","B","7F",0.047,0.00301
"792",3,"26C",2,"QLD","B","7G",0.044,1e-05
"793",3,"23C",2,"QLD","A","2B",0.048,0.00501
"794",3,"23C",2,"QLD","A","2C",0.048,0.00501
"795",3,"23C",2,"QLD","A","2D",0.051,0.00801
"796",3,"23C",2,"QLD","A","2E",0.049,0.00601
"797",3,"23C",2,"QLD","A","2F",0.049,0.00601
"798",3,"23C",2,"QLD","A","2G",0.049,0.00601
"799",3,"23C",2,"QLD","A","3B",0.048,0.00501
"800",3,"23C",2,"QLD","A","3C",0.049,0.00601
"801",3,"23C",2,"QLD","A","3D",0.051,0.00801
"802",3,"23C",2,"QLD","A","3E",0.052,0.00901
"803",3,"23C",2,"QLD","A","3F",0.05,0.00701000000000001
"804",3,"23C",2,"QLD","A","3G",0.05,0.00701000000000001
"805",3,"23C",2,"QLD","A","4B",0.047,0.00401
"806",3,"23C",2,"QLD","A","4C",0.049,0.00601
"807",3,"23C",2,"QLD","A","4D",0.049,0.00601
"808",3,"23C",2,"QLD","A","4E",0.05,0.00701000000000001
"809",3,"23C",2,"QLD","A","4F",0.05,0.00701000000000001
"810",3,"23C",2,"QLD","A","4G",0.048,0.00501
"811",3,"23C",2,"QLD","C","8B",0.048,0.00501
"812",3,"23C",2,"QLD","C","8C",0.048,0.00501
"813",3,"23C",2,"QLD","C","8D",0.051,0.00801
"814",3,"23C",2,"QLD","C","8E",0.051,0.00801
"815",3,"23C",2,"QLD","C","8F",0.048,0.00501
"816",3,"23C",2,"QLD","C","8G",0.048,0.00501
"817",3,"23C",2,"QLD","C","9B",0.049,0.00601
"818",3,"23C",2,"QLD","C","9C",0.047,0.00401
"819",3,"23C",2,"QLD","C","9D",0.049,0.00601
"820",3,"23C",2,"QLD","C","9E",0.048,0.00501
"821",3,"23C",2,"QLD","C","9F",0.049,0.00601
"822",3,"23C",2,"QLD","C","9G",0.048,0.00501
"823",3,"23C",2,"QLD","C","10B",0.05,0.00701000000000001
"824",3,"23C",2,"QLD","C","10C",0.05,0.00701000000000001
"825",3,"23C",2,"QLD","C","10D",0.05,0.00701000000000001
"826",3,"23C",2,"QLD","C","10E",0.049,0.00601
"827",3,"23C",2,"QLD","C","10F",0.048,0.00501
"828",3,"23C",2,"QLD","C","10G",0.047,0.00401
"829",3,"21C",2,"QLD","B","5B",0.047,0.00351
"830",3,"21C",2,"QLD","B","5C",0.048,0.00451
"831",3,"21C",2,"QLD","B","5D",0.05,0.00651000000000001
"832",3,"21C",2,"QLD","B","5E",0.049,0.00551
"833",3,"21C",2,"QLD","B","5F",0.048,0.00451
"834",3,"21C",2,"QLD","B","5G",0.048,0.00451
"835",3,"21C",2,"QLD","B","6B",0.049,0.00551
"836",3,"21C",2,"QLD","B","6C",0.049,0.00551
"837",3,"21C",2,"QLD","B","6D",0.05,0.00651000000000001
"838",3,"21C",2,"QLD","B","6E",0.05,0.00651000000000001
"839",3,"21C",2,"QLD","B","6F",0.049,0.00551
"840",3,"21C",2,"QLD","B","6G",0.047,0.00351
"841",3,"21C",2,"QLD","B","7B",0.047,0.00351
"842",3,"21C",2,"QLD","B","7C",0.049,0.00551
"843",3,"21C",2,"QLD","B","7D",0.049,0.00551
"844",3,"21C",2,"QLD","B","7E",0.049,0.00551
"845",3,"21C",2,"QLD","B","7F",0.049,0.00551
"846",3,"21C",2,"QLD","B","7G",0.048,0.00451
"847",3,"21C",2,"QLD","C","8B",0.047,0.00351
"848",3,"21C",2,"QLD","C","8C",0.047,0.00351
"849",3,"21C",2,"QLD","C","8D",0.049,0.00551
"850",3,"21C",2,"QLD","C","8E",0.049,0.00551
"851",3,"21C",2,"QLD","C","8F",0.047,0.00351
"852",3,"21C",2,"QLD","C","8G",0.048,0.00451
"853",3,"21C",2,"QLD","C","9B",0.05,0.00651000000000001
"854",3,"21C",2,"QLD","C","9C",0.047,0.00351
"855",3,"21C",2,"QLD","C","9D",0.047,0.00351
"856",3,"21C",2,"QLD","C","9E",0.048,0.00451
"857",3,"21C",2,"QLD","C","9F",0.047,0.00351
"858",3,"21C",2,"QLD","C","9G",0.047,0.00351
"859",3,"21C",2,"QLD","C","10B",0.048,0.00451
"860",3,"21C",2,"QLD","C","10C",0.048,0.00451
"861",3,"21C",2,"QLD","C","10D",0.048,0.00451
"862",3,"21C",2,"QLD","C","10E",0.049,0.00551
"863",3,"21C",2,"QLD","C","10F",0.049,0.00551
"864",3,"21C",2,"QLD","C","10G",0.048,0.00451
"865",3,"15C",2,"QLD","A","2B",0.046,0.00201
"866",3,"15C",2,"QLD","A","2C",0.047,0.00301
"867",3,"15C",2,"QLD","A","2D",0.046,0.00201
"868",3,"15C",2,"QLD","A","2E",0.047,0.00301
"869",3,"15C",2,"QLD","A","2F",0.047,0.00301
"870",3,"15C",2,"QLD","A","2G",0.047,0.00301
"871",3,"15C",2,"QLD","A","3B",0.046,0.00201
"872",3,"15C",2,"QLD","A","3C",0.047,0.00301
"873",3,"15C",2,"QLD","A","3D",0.049,0.00501
"874",3,"15C",2,"QLD","A","3E",0.048,0.00401
"875",3,"15C",2,"QLD","A","3F",0.048,0.00401
"876",3,"15C",2,"QLD","A","3G",0.047,0.00301
"877",3,"15C",2,"QLD","A","4B",0.047,0.00301
"878",3,"15C",2,"QLD","A","4C",0.049,0.00501
"879",3,"15C",2,"QLD","A","4D",0.049,0.00501
"880",3,"15C",2,"QLD","A","4E",0.049,0.00501
"881",3,"15C",2,"QLD","A","4F",0.049,0.00501
"882",3,"15C",2,"QLD","A","4G",0.046,0.00201
"883",3,"15C",2,"QLD","C","8B",0.046,0.00201
"884",3,"15C",2,"QLD","C","8C",0.046,0.00201
"885",3,"15C",2,"QLD","C","8D",0.051,0.00701
"886",3,"15C",2,"QLD","C","8E",0.052,0.00801
"887",3,"15C",2,"QLD","C","8F",0.047,0.00301
"888",3,"15C",2,"QLD","C","8G",0.045,0.00101
"889",3,"15C",2,"QLD","C","9B",0.046,0.00201
"890",3,"15C",2,"QLD","C","9C",0.046,0.00201
"891",3,"15C",2,"QLD","C","9D",0.048,0.00401
"892",3,"15C",2,"QLD","C","9E",0.047,0.00301
"893",3,"15C",2,"QLD","C","9F",0.047,0.00301
"894",3,"15C",2,"QLD","C","9G",0.045,0.00101
"895",3,"15C",2,"QLD","C","10B",0.047,0.00301
"896",3,"15C",2,"QLD","C","10C",0.047,0.00301
"897",3,"15C",2,"QLD","C","10D",0.048,0.00401
"898",3,"15C",2,"QLD","C","10E",0.048,0.00401
"899",3,"15C",2,"QLD","C","10F",0.046,0.00201
"900",3,"15C",2,"QLD","C","10G",0.046,0.00201
"901",3,"17C",2,"QLD","A","2B",0.045,0.00201
"902",3,"17C",2,"QLD","A","2C",0.045,0.00201
"903",3,"17C",2,"QLD","A","2D",0.046,0.00301
"904",3,"17C",2,"QLD","A","2E",0.046,0.00301
"905",3,"17C",2,"QLD","A","2F",0.045,0.00201
"906",3,"17C",2,"QLD","A","2G",0.045,0.00201
"907",3,"17C",2,"QLD","A","3B",0.044,0.00101
"908",3,"17C",2,"QLD","A","3C",0.046,0.00301
"909",3,"17C",2,"QLD","A","3D",0.048,0.00501
"910",3,"17C",2,"QLD","A","3E",0.046,0.00301
"911",3,"17C",2,"QLD","A","3F",0.047,0.00401
"912",3,"17C",2,"QLD","A","3G",0.046,0.00301
"913",3,"17C",2,"QLD","A","4B",0.045,0.00201
"914",3,"17C",2,"QLD","A","4C",0.046,0.00301
"915",3,"17C",2,"QLD","A","4D",0.047,0.00401
"916",3,"17C",2,"QLD","A","4E",0.047,0.00401
"917",3,"17C",2,"QLD","A","4F",0.045,0.00201
"918",3,"17C",2,"QLD","A","4G",0.046,0.00301
"919",3,"17C",2,"QLD","B","5B",0.044,0.00101
"920",3,"17C",2,"QLD","B","5C",0.047,0.00401
"921",3,"17C",2,"QLD","B","5D",0.049,0.00601
"922",3,"17C",2,"QLD","B","5E",0.049,0.00601
"923",3,"17C",2,"QLD","B","5F",0.047,0.00401
"924",3,"17C",2,"QLD","B","5G",0.046,0.00301
"925",3,"17C",2,"QLD","B","6B",0.045,0.00201
"926",3,"17C",2,"QLD","B","6C",0.047,0.00401
"927",3,"17C",2,"QLD","B","6D",0.046,0.00301
"928",3,"17C",2,"QLD","B","6E",0.049,0.00601
"929",3,"17C",2,"QLD","B","6F",0.048,0.00501
"930",3,"17C",2,"QLD","B","6G",0.045,0.00201
"931",3,"17C",2,"QLD","B","7B",0.046,0.00301
"932",3,"17C",2,"QLD","B","7C",0.046,0.00301
"933",3,"17C",2,"QLD","B","7D",0.048,0.00501
"934",3,"17C",2,"QLD","B","7E",0.048,0.00501
"935",3,"17C",2,"QLD","B","7F",0.047,0.00401
"936",3,"17C",2,"QLD","B","7G",0.046,0.00301
"937",3,"19C",2,"QLD","B","5B",0.046,0.00201
"938",3,"19C",2,"QLD","B","5C",0.047,0.00301
"939",3,"19C",2,"QLD","B","5D",0.048,0.00401
"940",3,"19C",2,"QLD","B","5E",0.049,0.00501
